With Spaces No Crossing:                             
                                
 а б в г д е ж з и й к л м н о п р с т у ф х ц ч ш щ ы ь э ю я 
з 0,00462 0,00028 0,00116 0,00047 0,00106 0,00041 7E-05 0,0001 0,00048 0 0,00032 0,00044 0,00062 0,00199 1 0,00017 0,00041 0,00018 0,00012 0,00057 0 0 2E-05 5E-05 1E-05 0 0,00048 0,00012 4E-05 2E-05 0,00023 
и 0,00072 0,0016 0,00476 0,0012 0,00245 0,00338 0,00056 0,00347 0,00235 0,0019 0,0046 0,0048 0,00438 0,00569 0,00179 0,00266 0,0016 0,00537 0,00775 0,00049 0,00027 0,00254 0,00061 0,0019 0,00064 0,00035 0 0 0,00026 0,00033 0,00199 
й 0,00026 0,00046 0,00085 0,00038 0,00068 0,0001 0,00024 0,00022 0,00071 0 0,00116 0,00026 0,00059 0,00127 0,00061 0,00114 0,00043 0,00171 0,0008 0,0002 0,00015 0,0001 0,00025 0,00039 0,00034 0 0 0 0,00011 1E-05 9E-05 
к 0,00773 0,00028 0,00087 9E-05 0,00018 0,00133 0,00021 0,0001 0,00586 0 0,00029 0,00091 0,00022 0,00097 0,0112 0,0005 0,00202 0,0007 0,00081 0,00187 2E-05 4E-05 3E-05 0,00029 4E-05 0 0 0 0,00012 2E-05 6E-05 
л 0,00481 0,00022 0,00095 0,00023 0,00028 0,00516 0,00028 0,00012 0,0078 0 0,00065 0,00069 0,00021 0,00115 0,00702 0,00045 0,0001 0,00162 0,00032 0,00182 4E-05 3E-05 2E-05 0,00026 4E-05 2E-05 0,00108 0,00538 5E-05 0,00105 0,00231 
м 0,00356 0,00047 0,00098 0,00035 0,00042 0,00489 0,00012 0,00022 0,00431 0 0,00084 0,00037 0,00048 0,00222 0,00529 0,00118 0,00029 0,00121 0,00042 0,00237 7E-05 7E-05 6E-05 0,00042 6E-05 1E-05 0,00161 8E-05 0,00017 1E-05 0,00071 
н 0,01107 0,00023 0,00042 0,00044 0,00085 0,00971 3E-05 0,00014 0,00892 0 0,00048 7E-05 0,00013 0,00454 0,01329 0,00042 0,00018 0,00113 0,00124 0,00277 6E-05 6E-05 0,00049 0,00022 7E-05 0,0001 0,00582 0,00102 7E-05 0,00013 0,00128 
о 0,00027 0,00619 0,01113 0,00647 0,00702 0,00331 0,00218 0,00225 0,00213 0,00541 0,00426 0,00677 0,00781 0,00763 0,00168 0,00412 0,00781 0,00987 0,00861 0,00071 0,00029 0,0006 0,00026 0,0026 0,00061 0,00038 0 0 0,00048 0,00032 0,00116 
п 0,00181 1E-05 1E-05 1E-05 1E-05 0,00282 0 0 0,00173 0 0,00021 0,00139 1E-05 0,00019 0,00995 6E-05 0,00691 5E-05 9E-05 0,00138 0 0 3E-05 3E-05 2E-05 0 0,00037 5E-05 0 0 0,00027 
р 0,00832 0,00031 0,00057 0,00024 0,0004 0,00745 0,00043 7E-05 0,00504 0 0,0004 7E-05 0,0005 0,00122 0,00822 0,00051 8E-05 0,0008 0,00109 0,00295 3E-05 0,00033 5E-05 0,00013 0,00027 2E-05 0,00195 0,00055 6E-05 0,00024 0,00125 
с 0,00218 0,00022 0,00243 0,00011 0,00024 0,00372 4E-05 7E-05 0,00163 0 0,00521 0,00361 0,00085 0,00159 0,00352 0,00205 0,00042 0,00097 0,0144 0,00144 5E-05 0,00025 8E-05 0,00039 0,00014 1E-05 0,00043 0,00269 0,00023 0,00023 0,0042 
т 0,00825 0,00034 0,00382 0,00014 0,00048 0,00621 0,00013 0,00017 0,00523 0 0,00118 0,00047 0,00039 0,0021 0,01586 0,0008 0,00371 0,00272 0,00052 0,00197 5E-05 7E-05 5E-05 0,00032 6E-05 6E-05 0,00195 0,00554 0,00022 4E-05 0,00084 
у 0,00024 0,00132 0,00131 0,00126 0,00246 0,00039 0,00148 0,00042 0,00068 0,0001 0,00133 0,00109 0,00125 0,00148 0,00043 0,0014 0,00084 0,0023 0,00218 0,00015 4E-05 0,00049 3E-05 0,0014 0,0009 0,00048 0 0 0,00012 0,00145 0,00015 
ф 0,00038 0 0 0 0 0,00023 0 0 0,00041 0 0 0,00021 0 1E-05 0,00033 0 0,00017 5E-05 1E-05 0,00013 3E-05 0 0 0 1E-05 0 3E-05 0 0 0 0 
х 0,00105 0,00018 0,0008 0,00021 0,00024 0,00016 7E-05 0,00011 0,00062 0 0,00044 0,00021 0,00029 0,00055 0,00225 0,00065 0,00039 0,00063 0,00033 0,00038 5E-05 4E-05 2E-05 0,00012 8E-05 0 0 1E-05 7E-05 1E-05 4E-05 
ц 0,00074 2E-05 0,00012 1E-05 2E-05 0,0011 0 2E-05 0,00056 0 6E-05 0 5E-05 4E-05 0,00021 5E-05 1E-05 5E-05 2E-05 0,00015 0 0 0 1E-05 0 0 0,00026 0 0 0 2E-05 
ч 0,00202 1E-05 2E-05 0 0 0,00398 0 0 0,00196 0 0,00027 6E-05 1E-05 0,00132 7E-05 1E-05 5E-05 1E-05 0,00303 0,00058 0 0 0 0 0,0001 0 0 0,00037 0 0 0 
ш 0,00092 1E-05 8E-05 0 0 0,00197 0 0 0,00179 0 0,00044 0,00044 2E-05 0,00036 0,00017 7E-05 1E-05 1E-05 0,00027 0,00022 0 1E-05 0 0 0 0 0 0,00054 0 0 1E-05 
щ 0,00046 0 0 0 0 0,00196 0 0 0,00109 0 0 0 0 0,00021 0 0 1E-05 0 0 0,00019 0 0 0 0 0 0 0 4E-05 0 0 0 
ы 9E-05 0,00047 0,00189 0,0002 0,00035 0,00213 6E-05 0,00021 0,00053 0,00259 0,00053 0,00172 0,00214 0,00073 0,00039 0,00073 0,00042 0,00151 0,00119 0,00019 2E-05 0,00194 2E-05 0,00046 0,00049 2E-05 0 0 8E-05 0 0,0001 
ь 0,00014 0,00072 0,00111 0,00019 0,0004 0,00073 7E-05 0,00044 0,00078 0 0,00175 0,00017 0,00072 0,00295 0,00066 0,00093 0,0002 0,0019 0,0006 0,00024 9E-05 6E-05 0,00013 0,00043 0,00055 3E-05 0 0 0,0002 0,00063 0,00046 
э 0 1E-05 1E-05 7E-05 5E-05 0 0 1E-05 0 9E-05 0,00016 5E-05 7E-05 8E-05 0 5E-05 0,00015 3E-05 0,00267 0 0 1E-05 0 0 6E-05 0 0 0 0 0 0 
ю 8E-05 0,00032 0,00026 0,00014 0,00055 5E-05 0,00011 0,00012 0,00023 7E-05 0,00027 7E-05 0,00019 0,00028 0,00017 0,00036 0,00016 0,00042 0,00122 5E-05 2E-05 6E-05 3E-05 0,00031 2E-05 0,00066 0 0 5E-05 3E-05 6E-05 
я 0,00021 0,00043 0,00177 0,00045 0,00086 0,00053 0,00029 0,0007 0,00079 3E-05 0,0012 0,00078 0,00103 0,00211 0,00073 0,00124 0,00045 0,00171 0,00216 0,00027 6E-05 0,00039 8E-05 0,00048 7E-05 0,00043 0 0 0,00017 0,00022 0,00022 
                                
                                
Without Spaces With Crossing:                             
                                
 а б в г д е ж з и й к л м н о п р с т у ф х ц ч ш щ ы ь э ю я 
а 0,0003 0,00207 0,00568 0,00128 0,00271 0,00213 0,0014 0,00355 0,00155 0,00084 0,00654 0,00674 0,00496 0,0077 0,00102 0,00292 0,00336 0,00538 0,00569 0,00049 0,00034 0,00187 0,00032 0,00154 0,00098 0,0003 0 0 0,00033 0,0014 0,00251 
б 0,00088 0,00023 8E-05 1E-05 2E-05 0,00311 3E-05 1E-05 0,00127 0 0,00014 0,00145 4E-05 0,0005 0,00376 3E-05 0,00148 0,00033 3E-05 0,0012 0 8E-05 4E-05 1E-05 4E-05 0,00024 0,00343 0,00019 8E-05 0 0,00039 
в 0,00649 0,00034 0,00063 0,00031 0,00065 0,0068 7E-05 0,00067 0,00423 0 0,00095 0,0013 0,00052 0,00217 0,0086 0,00113 0,00125 0,00391 0,00093 0,00085 3E-05 8E-05 7E-05 0,00021 0,00093 3E-05 0,00283 0,00014 0,0003 3E-05 0,00047 
